,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
111,Miami (OH),2.9,3.0,3.6,2.7,3.2,2.1,3.0,2.9,2.7,2.8,2.8,2.7,3.4,2.8,3.1,3.8,4.0,3.0,3.2,3.7,3.7,3.3,3.3,3.7,3.2,2.7
112,Davidson,2.9,3.0,3.7,2.8,2.6,3.3,4.2,3.1,3.1,2.6,2.5,2.6,3.0,3.8,3.6,2.9,3.4,4.0,3.3,3.4,2.5,2.2,2.8,2.3,2.3,3.9
113,Rider,2.9,3.5,3.4,2.8,2.9,2.5,3.7,3.9,3.0,2.8,3.1,2.8,3.5,2.8,2.6,2.8,3.7,2.8,2.7,3.6,4.6,3.6,3.6,3.2,3.9,3.3
114,Wichita St,2.9,2.3,2.8,3.5,2.9,3.7,2.5,2.7,3.5,3.5,3.2,2.5,2.6,2.8,3.0,3.0,2.6,3.4,3.1,3.3,3.4,4.0,4.0,3.0,3.8,3.3
115,Maryland BC,2.9,3.8,3.6,3.8,3.0,3.6,4.1,3.8,3.6,4.5,3.4,3.4,4.8,4.0,4.2,3.0,3.4,3.1,3.1,2.6,2.7,2.7,3.0,2.8,2.4,2.8
116,Miss Val St,2.9,2.4,2.5,2.0,2.6,2.2,1.7,2.2,3.8,3.6,3.9,4.3,3.5,4.4,4.1,4.2,4.3,4.2,4.2,3.7,5.3,4.3,3.1,2.8,3.6,3.5
117,James Mad,2.9,3.2,3.8,4.2,2.5,3.2,3.7,3.9,3.9,2.5,3.1,2.7,2.5,3.5,3.7,3.1,2.5,3.4,2.4,2.7,3.4,3.3,3.4,3.3,2.9,3.3
118,TX-Pan Am,2.9,3.0,3.4,2.2,2.3,4.0,3.8,3.8,3.5,2.8,3.1,3.2,4.2,3.2,3.3,2.6,3.6,3.6,2.5,2.7,3.7,3.6,2.3,3.2,3.1,3.6
119,Santa Clara,2.9,2.8,3.6,3.4,3.7,3.6,2.6,3.1,3.6,2.6,3.0,2.6,4.2,3.4,3.6,2.6,3.3,3.7,3.0,2.8,3.4,2.7,3.0,2.9,3.2,2.6
120,F Dickinson,2.9,2.8,3.6,3.6,3.4,3.5,2.4,2.5,2.8,3.2,3.5,3.7,3.1,4.6,2.4,3.0,4.2,4.1,3.7,2.6,3.0,3.3,3.2,3.3,4.0,3.9
