,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
100,Bowling Grn,6.9,7.0,6.1,6.9,6.5,7.7,7.8,7.8,7.9,6.9,7.7,6.5,7.1,7.0,6.8,7.4,8.4,6.3,6.1,6.3,6.2,6.6,5.7,5.2,6.2,6.1
101,Miami (OH),6.9,5.5,4.8,5.8,6.3,5.7,6.3,7.1,6.8,7.0,5.5,6.1,6.8,7.1,6.7,7.3,6.2,6.1,5.3,8.0,6.4,6.0,5.3,5.6,6.1,7.7
102,Cal Poly,7.0,7.9,7.4,7.4,6.9,7.8,8.2,8.6,6.7,6.0,6.6,6.0,5.7,5.8,4.5,4.0,4.5,3.9,5.1,4.8,5.9,5.6,6.3,7.3,6.2,6.0
103,Oregon St,7.0,7.8,7.1,5.5,7.0,6.3,6.7,6.8,7.2,6.8,5.8,5.9,6.9,6.2,6.3,6.4,6.3,6.3,5.1,8.1,6.2,6.1,5.6,5.3,6.7,6.5
104,Coppin State,7.0,7.0,7.4,6.4,7.8,6.8,6.3,6.6,6.4,5.6,6.9,5.5,6.9,6.2,6.1,7.4,5.5,6.2,5.6,5.6,5.7,7.5,6.8,7.2,6.8,7.5
105,Michigan St,7.0,6.3,5.6,5.9,7.2,6.4,7.1,6.9,6.2,6.2,5.9,5.9,6.6,6.4,6.2,7.2,5.6,5.6,5.3,6.0,5.9,6.3,6.0,6.5,6.3,5.7
106,Georgia St,7.0,8.4,6.8,5.9,8.5,8.5,8.8,6.7,7.9,8.0,6.7,5.9,7.1,6.7,5.6,5.3,4.1,4.6,5.5,6.3,4.9,5.0,6.1,6.7,6.1,6.9
107,Portland,7.0,7.4,6.1,8.6,7.7,6.0,5.8,5.9,6.4,7.9,7.1,7.0,6.9,6.9,9.0,8.6,7.0,6.6,5.7,6.0,5.6,6.6,7.3,6.2,6.2,6.3
108,VA Military,7.0,9.1,9.6,9.0,9.2,7.7,8.5,9.0,9.3,8.0,7.6,6.7,7.6,6.4,6.9,6.5,5.3,8.1,6.7,7.2,7.3,5.9,5.9,6.5,6.9,6.3
109,Auburn,7.1,5.5,5.5,6.9,8.5,7.8,8.1,7.6,7.5,8.0,5.8,6.6,6.7,7.1,7.1,6.6,5.8,6.7,6.0,6.2,6.1,5.9,6.7,8.7,7.5,7.0
110,Southern,7.1,8.0,7.9,6.7,7.2,7.4,7.0,7.0,7.9,8.5,7.0,9.0,9.0,9.0,7.3,5.0,6.5,6.3,5.2,5.9,6.1,6.4,5.7,7.6,6.7,6.7
111,BYU,7.1,7.6,6.7,5.8,6.2,5.4,6.6,7.4,7.3,6.6,6.8,5.2,5.9,5.8,6.2,6.3,6.1,6.4,5.6,7.0,6.1,5.7,6.2,6.5,6.3,7.3
112,Florida Intl,7.1,7.1,7.2,5.4,6.4,6.2,8.4,8.4,7.9,7.0,8.6,6.5,7.2,6.7,6.7,6.6,6.0,7.8,6.1,6.6,5.0,7.2,7.8,7.4,7.2,8.2
113,Siena,7.1,8.5,8.9,7.8,7.3,7.5,6.8,7.6,7.3,6.8,5.4,6.7,6.1,8.2,7.5,8.0,6.8,6.5,7.5,6.5,6.7,4.7,5.7,6.3,7.2,7.6
