,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
79,Montana St,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.9,3.3,4.4,3.2,4.0,2.6,4.4,2.7,2.4,3.3,3.1,2.8,2.5,2.2,2.4,2.5,3.3,3.1
80,SE Missouri,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.2,4.8,4.0,3.4,3.9,4.1,3.3,3.3,3.4,3.3,3.6,2.6,2.6,2.8,3.1,3.0,3.3,2.3,2.3
81,TX El Paso,0.0,0.0,0.0,0.0,0.0,0.0,3.7,4.9,2.8,3.5,2.8,2.9,3.6,3.8,2.8,2.7,3.5,2.7,2.8,2.8,2.0,2.6,2.7,2.3,2.8,3.1
82,LA Monroe,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.1,2.8,2.5,2.7,2.8,3.0,2.7,2.7,2.3,2.7,3.1,3.0,3.3,2.5,2.1,3.3,2.3,2.4,3.1
83,Saint Louis,0.0,0.0,0.0,0.0,0.0,0.0,3.1,4.2,3.9,3.7,3.3,3.1,4.1,3.1,3.2,2.8,3.6,3.0,3.1,3.2,3.0,3.1,2.5,2.3,3.3,3.0
84,Lafayette,0.0,0.0,0.0,0.0,0.0,0.0,3.2,6.4,3.1,2.3,3.8,3.5,3.5,3.0,2.6,2.6,2.5,3.5,3.1,2.1,2.7,3.0,3.1,2.9,3.0,2.5
85,N Illinois,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.5,3.3,3.5,3.5,3.2,3.7,3.0,3.5,3.5,4.0,3.9,3.8,3.3,3.4,3.4,2.9,3.8,3.1,4.3
86,Stetson,0.0,0.0,0.0,0.0,0.0,0.0,2.6,5.7,4.1,2.7,3.3,3.5,3.4,3.5,2.8,2.4,3.6,2.9,1.9,2.2,2.4,2.6,2.4,2.5,3.1,2.9
87,Norfolk St,0.0,0.0,0.0,0.0,0.0,0.0,4.4,4.5,3.5,3.5,3.8,3.5,3.6,3.5,3.9,3.3,3.5,3.1,3.5,3.2,3.3,3.5,2.8,3.8,3.6,3.1
88,Colorado St,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.1,3.1,3.1,3.4,2.8,3.0,2.9,2.4,3.0,3.0,3.2,3.1,3.5,2.9,2.3,2.5,2.2,2.0,2.8
