,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
48,Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,3.3,6.0,2.9,2.7,4.6,3.5,3.4,3.0,3.7,3.6,3.6,3.2,3.6,3.7,3.3,3.8,3.7,3.6,3.0,2.9
49,Valparaiso,0.0,0.0,0.0,0.0,0.0,0.0,3.2,4.8,3.6,3.2,4.1,3.7,3.4,3.2,3.1,3.0,3.2,3.8,3.7,3.2,3.2,2.7,2.6,2.7,2.8,2.8
50,Alabama St,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.8,4.2,3.3,3.4,2.8,3.7,3.7,3.9,3.6,4.2,4.2,4.4,4.1,4.5,4.0,1.9,3.3,3.8,3.4
51,Citadel,0.0,0.0,0.0,0.0,0.0,0.0,3.8,4.8,3.4,3.7,3.8,4.0,3.2,3.0,3.5,3.7,3.0,3.0,4.8,4.2,3.8,3.0,2.4,2.5,3.0,2.8
52,Northeastrn,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.9,2.1,3.6,4.4,2.6,2.5,2.6,3.2,3.2,3.1,2.7,3.1,3.3,2.1,2.0,2.1,3.1,2.1,3.2
53,Florida Intl,0.0,0.0,0.0,0.0,0.0,0.0,3.4,6.6,3.5,3.7,3.7,3.1,3.8,3.2,3.4,3.2,3.3,3.4,3.1,3.3,3.5,3.2,2.7,2.5,3.2,3.5
54,Seton Hall,0.0,0.0,0.0,0.0,0.0,0.0,4.8,3.6,4.0,4.1,4.8,2.7,3.4,2.9,2.7,2.6,2.9,3.7,2.7,3.1,2.7,3.0,2.7,2.7,3.0,3.4
55,Cleveland St,0.0,0.0,0.0,0.0,0.0,0.0,3.2,4.0,3.1,3.6,3.8,2.9,2.3,2.9,3.0,3.6,2.7,2.3,2.9,3.1,2.3,3.0,3.2,3.1,2.4,3.0
56,Florida,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.8,2.9,2.6,3.4,3.0,3.8,3.5,3.8,3.2,3.0,2.8,3.2,3.3,3.0,3.1,3.2,3.6,3.6,2.8
57,Wake Forest,0.0,0.0,0.0,0.0,0.0,0.0,2.1,3.4,2.0,2.2,3.2,2.9,2.5,2.8,3.3,2.2,3.1,3.0,2.3,3.0,2.5,3.9,2.9,3.4,2.3,3.2
58,DePaul,0.0,0.0,0.0,0.0,0.0,0.0,2.4,3.1,2.6,2.4,3.5,2.9,3.6,3.0,3.5,3.8,3.8,2.8,2.6,3.3,3.2,3.1,3.1,3.9,2.9,3.2
59,Chicago St,0.0,0.0,0.0,0.0,0.0,0.0,2.8,3.3,2.8,3.1,4.3,3.4,4.3,3.9,3.9,3.4,3.2,3.4,3.6,3.1,3.3,3.5,2.5,2.4,3.9,3.3
60,TX Southern,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.0,4.3,5.0,3.7,2.9,3.5,3.6,3.7,3.3,4.0,4.1,3.6,3.1,3.4,3.1,3.3,4.6,3.6,3.5
61,GA Southern,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.6,3.1,3.7,3.8,3.6,3.7,2.6,2.5,2.7,3.5,3.8,4.5,3.2,3.4,2.7,2.9,3.1,2.5,3.3
62,Bradley,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.5,2.8,2.1,2.3,2.3,2.2,2.8,2.1,2.9,2.9,2.8,2.6,3.2,2.7,2.5,3.0,2.5,2.7,2.2
63,LA Lafayette,0.0,0.0,0.0,0.0,0.0,0.0,2.6,3.7,2.7,3.8,2.4,3.0,2.7,3.1,2.8,3.3,3.0,3.2,3.3,3.2,2.9,3.1,2.5,3.1,3.3,2.7
64,Loyola Mymt,0.0,0.0,0.0,0.0,0.0,0.0,2.8,4.3,3.0,2.5,3.3,2.8,3.2,3.5,3.2,3.0,3.5,3.4,3.1,3.0,3.0,2.5,2.1,2.9,2.1,3.2
65,Coastal Car,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.7,3.6,2.8,2.5,3.1,3.0,3.2,2.4,3.7,3.8,3.0,3.3,4.0,3.0,3.1,3.5,2.7,3.0,3.5
66,Ste F Austin,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.2,4.5,3.0,2.9,3.2,2.5,3.5,3.3,3.3,2.7,2.9,2.4,3.5,3.2,3.7,3.3,3.6,3.3,2.9
67,Iona,0.0,0.0,0.0,0.0,0.0,0.0,3.9,3.7,4.6,4.3,4.0,3.5,3.7,3.1,3.3,4.0,3.2,3.4,2.8,2.8,2.9,4.2,3.1,3.1,2.6,2.3
68,E Carolina,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.2,3.5,3.3,3.2,3.2,3.8,3.5,3.0,2.8,3.3,3.4,3.2,3.1,3.2,3.7,2.5,3.6,3.7,3.6
69,Cal St Nrdge,0.0,0.0,0.0,0.0,0.0,0.0,2.1,3.4,2.7,2.9,2.6,3.7,3.3,2.6,3.7,3.0,2.7,3.6,3.7,3.5,2.5,3.4,3.0,3.0,2.5,3.2
70,Marshall,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.1,4.0,4.4,3.0,3.1,2.9,3.0,3.4,3.5,3.8,3.2,3.4,3.6,3.1,2.9,2.8,2.8,3.8,3.6
71,App State,0.0,0.0,0.0,0.0,0.0,0.0,2.8,3.6,4.9,3.2,3.0,3.7,2.6,2.8,2.7,3.6,4.3,3.1,4.8,3.5,4.2,2.5,2.9,2.9,3.1,2.9
