,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
72,Florida A&M,59.4,60.2,58.6,54.4,56.6,52.1,56.2,56.9,52.8,53.1,55.7,55.6,54.2,54.6,60.6,58.9,62.4,51.7,54.6,59.4,58.2,52.6,58.6,56.3,56.4,52.0
73,Central FL,59.4,55.5,58.0,59.6,59.2,56.0,55.6,51.2,51.4,51.8,56.3,56.1,53.2,50.9,53.7,54.5,58.7,54.4,55.4,52.7,50.8,53.4,57.1,54.9,58.3,58.2
74,Stanford,59.4,55.2,56.7,54.8,60.8,58.3,55.3,57.4,52.7,56.1,55.8,56.9,56.1,54.1,56.8,58.9,54.2,56.5,54.9,56.9,57.3,57.5,53.9,54.1,55.6,56.2
75,Seton Hall,59.4,57.1,58.3,65.5,62.2,56.3,56.9,56.6,56.3,62.5,62.7,60.6,65.8,59.3,56.3,51.6,52.9,56.3,58.8,59.1,60.9,59.4,58.5,56.5,60.2,54.1
76,Michigan St,59.3,56.8,55.1,59.3,53.0,51.3,50.6,56.8,54.9,49.1,54.9,56.2,55.9,55.6,54.4,53.0,56.8,55.9,59.4,55.1,57.0,57.4,59.1,58.4,57.2,57.2
77,CS Fullerton,59.3,55.4,56.8,47.6,52.7,51.5,58.2,64.0,62.0,65.0,62.3,58.8,55.9,54.3,56.2,56.0,55.7,54.5,56.4,57.4,52.6,55.6,55.7,58.9,55.1,54.3
78,St Fran (NY),59.2,61.7,62.1,58.0,60.2,56.7,58.8,55.4,55.6,56.0,59.7,54.3,52.6,56.2,56.2,59.6,56.7,56.9,55.7,60.1,59.9,59.5,60.5,63.9,60.5,55.4
79,Connecticut,59.1,58.6,59.2,57.9,59.2,62.3,61.6,60.4,61.4,58.0,57.0,58.4,55.2,59.4,55.9,54.8,54.4,52.1,57.7,54.6,57.3,59.4,60.1,60.3,61.2,59.8
80,Cal Poly,59.1,65.9,58.4,62.4,57.6,55.6,56.7,55.1,54.0,57.5,55.5,57.0,57.1,51.6,54.0,52.8,53.9,54.7,59.9,58.0,58.4,59.4,56.3,54.3,51.0,51.8
81,Gonzaga,59.1,56.8,57.5,54.2,58.3,55.8,56.9,54.9,56.9,56.8,55.7,58.1,54.5,55.5,52.7,54.9,54.2,54.6,57.6,58.5,61.1,60.5,61.7,61.8,62.6,61.4
82,TX-San Ant,59.1,59.0,62.3,61.4,60.3,51.7,56.7,60.0,58.8,50.8,51.1,58.0,55.6,54.6,54.8,54.0,51.7,55.9,59.8,59.4,62.2,64.3,64.2,63.8,62.0,56.5
83,Jackson St,59.0,58.6,51.5,60.1,53.8,58.0,54.5,60.1,60.9,60.0,57.5,56.2,53.8,53.1,52.3,57.2,55.1,56.6,60.9,57.6,60.1,55.0,57.4,55.7,56.7,57.9
84,Austin Peay,59.0,57.3,57.7,57.9,55.7,52.1,51.8,53.4,54.2,53.9,54.7,56.6,53.9,56.8,55.8,54.3,54.4,55.0,55.8,57.0,58.5,61.5,58.2,59.3,56.3,56.8
85,UAB,58.9,59.0,63.3,58.5,58.8,64.1,62.7,60.5,58.2,53.6,55.8,56.9,53.1,55.6,50.3,59.7,61.2,56.1,59.3,54.6,58.5,57.4,53.5,59.5,62.1,63.0
86,Siena,58.9,61.4,65.7,59.1,56.6,58.3,59.1,58.8,58.0,58.5,60.5,61.6,60.2,59.4,54.6,51.0,57.1,56.0,58.6,58.5,55.9,53.9,56.0,52.6,55.9,55.3
87,Montana St,58.9,58.3,57.8,51.0,49.5,50.0,53.6,55.9,56.3,56.0,55.5,54.5,52.7,55.4,56.5,56.5,52.6,55.3,61.9,61.4,59.7,58.8,51.6,55.0,54.7,52.4
88,Auburn,58.9,68.0,61.7,63.3,56.3,55.1,57.1,57.9,53.9,58.7,56.6,58.8,59.4,54.5,53.8,55.6,55.2,53.4,58.7,61.5,61.8,60.6,60.3,60.3,63.7,58.6
89,San Jose St,58.8,51.5,52.7,52.0,52.3,57.9,52.2,56.0,59.6,58.4,56.5,55.1,56.2,60.4,58.0,57.4,54.1,51.9,56.5,57.7,53.6,56.7,60.4,58.6,54.7,56.3
90,Texas Tech,58.7,54.2,56.1,57.5,62.4,59.8,58.6,59.3,55.1,54.6,52.4,58.4,60.1,57.9,47.4,55.2,53.7,50.3,54.8,55.5,56.6,55.4,55.6,57.7,55.5,56.6
91,Oral Roberts,58.7,55.1,55.5,49.3,57.2,56.5,57.8,57.1,57.1,51.5,54.2,56.3,56.2,55.7,52.5,55.1,54.5,53.3,57.8,60.3,61.8,57.8,64.6,61.2,65.5,62.7
92,Duquesne,58.7,56.4,60.0,55.6,52.9,52.8,55.3,58.8,56.9,63.2,62.0,58.4,59.6,58.7,57.4,58.2,56.6,57.5,60.4,57.3,58.6,59.2,57.0,57.8,61.4,62.2
93,W Michigan,58.7,55.6,60.1,56.1,59.7,56.8,59.4,57.5,54.3,52.4,51.5,51.7,54.3,57.5,53.6,51.7,50.8,52.8,56.9,59.2,59.8,57.0,55.7,55.1,56.3,58.0
94,Mt St Marys,58.6,59.0,59.9,56.8,57.7,55.8,58.3,56.1,54.7,56.5,54.6,55.7,54.6,51.4,52.6,56.7,58.3,54.8,59.6,54.9,55.5,56.2,55.5,54.0,55.9,54.9
95,DePaul,58.6,61.3,58.4,57.5,61.3,53.6,54.8,56.1,54.0,54.9,60.9,58.2,57.1,58.1,63.1,61.0,56.0,54.3,54.5,56.4,61.7,59.6,59.7,60.7,60.7,59.4
96,IL-Chicago,58.6,54.2,57.3,59.3,56.5,58.7,56.2,57.9,56.2,58.8,54.6,56.7,56.0,54.4,53.6,52.5,54.4,54.5,59.6,58.7,58.9,58.8,56.6,59.1,60.2,55.6
97,Hawaii,58.6,53.3,54.9,51.4,55.1,54.8,56.8,58.8,54.7,57.2,56.8,51.8,54.6,52.5,56.3,57.6,58.7,57.9,56.7,54.6,53.9,56.4,57.2,56.9,53.6,54.4
98,NE Illinois,58.6,,,,,,,,,,,,,,,,,,,,,,,,,
99,Coppin State,58.5,56.7,56.4,54.1,54.5,46.8,51.4,51.0,55.6,54.8,52.4,55.3,55.3,59.6,58.1,58.4,57.4,61.3,62.3,57.6,57.0,55.4,60.3,58.5,57.8,55.9
100,Norfolk St,58.5,65.1,66.3,60.7,59.8,52.4,51.5,52.1,54.4,52.7,59.8,57.0,56.4,56.0,54.8,56.1,54.0,52.4,56.5,57.1,59.6,56.8,57.4,59.4,56.0,54.7
