,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
75,Coppin State,0.9,2.0,1.4,0.0,0.9,0.9,0.8,0.8,0.8,0.0,0.0,0.3,0.5,1.8,0.4,1.0,0.1,0.0,1.9,0.2,1.6,0.5,0.6,0.0,0.0,1.6
76,Indiana St,0.9,0.3,0.8,0.9,0.3,0.0,0.0,0.9,1.3,0.0,0.0,1.6,1.5,1.0,1.1,0.9,0.0,1.6,0.7,2.1,2.0,0.9,0.4,0.0,1.2,0.5
77,Maryland ES,0.9,0.4,0.1,3.8,0.9,1.6,1.4,0.0,0.9,0.0,0.0,0.0,0.3,1.9,0.6,0.7,0.0,0.2,0.6,1.4,0.0,0.3,0.5,--,0.7,0.5
78,Alabama St,0.9,0.7,0.4,1.3,0.3,0.8,0.3,0.7,0.2,0.0,0.0,0.0,0.3,0.5,1.5,0.4,1.5,0.3,0.9,1.7,0.3,0.6,0.0,0.0,0.7,0.2
79,Iona,0.9,0.5,1.3,0.9,0.8,1.1,0.1,0.7,0.2,0.0,0.0,1.2,0.1,0.9,0.8,2.1,0.2,0.3,0.3,1.1,1.9,0.0,0.7,0.0,0.6,0.5
80,Marquette,0.9,0.4,0.8,1.2,0.0,0.9,0.0,0.9,0.5,0.0,0.0,0.2,1.3,0.4,0.0,1.2,2.6,0.4,1.2,0.4,1.3,1.3,1.7,0.1,0.3,1.1
81,AR Lit Rock,0.9,0.5,0.0,0.3,0.1,2.8,1.4,1.6,0.0,0.0,0.0,1.4,0.5,0.9,1.4,0.0,2.7,1.9,1.0,0.6,1.3,0.3,0.0,0.6,1.5,0.9
82,Furman,0.9,1.1,0.6,1.6,0.4,0.5,0.2,0.5,1.0,0.0,0.0,0.5,0.5,0.6,0.0,0.0,0.4,0.5,0.0,0.5,0.1,1.6,0.8,0.5,1.9,0.9
83,Loyola-Chi,0.9,0.4,0.6,1.1,1.0,1.3,1.3,0.9,0.6,0.0,0.0,0.0,0.5,0.3,0.7,0.3,1.3,0.4,1.1,1.3,0.0,0.0,0.7,0.5,1.5,1.0
84,Cal Poly,0.9,0.7,0.8,2.0,0.3,1.2,0.5,0.0,0.3,0.0,0.0,0.4,1.0,0.4,0.0,0.5,0.0,0.9,1.3,0.4,1.8,1.7,2.3,0.0,1.1,0.7
85,LIU-Brooklyn,0.9,0.3,1.1,0.3,1.4,1.5,0.3,0.2,0.4,0.0,0.0,0.9,1.3,0.7,0.6,0.4,0.3,1.4,1.2,1.3,0.4,0.4,,,,
86,Howard,0.9,0.4,0.3,0.3,0.2,1.8,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.0,0.6,0.0,0.7,0.4,1.4,0.0,1.7,0.9,1.0,0.0,0.5,0.3
87,GA Southern,0.8,0.4,0.4,0.5,0.0,0.0,1.3,1.0,0.3,0.0,0.0,0.0,0.3,0.7,0.8,1.0,1.3,0.5,0.8,0.5,0.2,1.0,0.0,3.2,0.8,0.2
88,Maryland BC,0.8,0.2,0.2,1.0,2.0,0.7,0.5,0.0,0.3,0.0,0.0,1.4,0.7,0.9,0.7,0.9,1.3,0.0,0.4,2.4,0.0,2.3,0.2,0.0,0.5,0.3
89,Maine,0.8,0.3,1.1,1.6,1.4,0.0,0.6,0.3,1.0,0.0,0.0,1.2,0.4,1.2,0.6,0.0,0.5,0.6,1.6,0.0,0.9,1.5,0.9,0.0,0.0,0.9
90,E Michigan,0.8,0.7,2.2,0.0,1.1,0.4,0.4,0.4,0.5,0.0,0.0,1.3,0.6,0.4,0.6,0.3,0.7,0.6,0.6,0.6,0.4,1.2,0.0,0.0,2.0,0.7
91,Colorado St,0.8,0.9,0.0,0.5,1.7,0.6,1.8,1.6,0.5,0.0,0.0,0.8,1.0,0.2,1.0,0.3,0.0,0.2,2.8,0.0,0.8,0.3,1.3,0.0,0.6,1.0
92,CS Fullerton,0.8,0.2,0.0,0.0,1.2,2.3,1.9,0.8,2.0,0.0,0.0,0.9,3.3,0.3,0.0,0.0,0.5,1.0,0.3,2.5,0.8,1.3,1.6,0.7,0.0,3.0
93,Canisius,0.8,0.9,1.7,1.3,0.3,0.0,0.8,2.7,1.2,0.0,0.0,1.0,1.2,0.0,0.7,0.8,1.7,0.6,2.1,0.9,0.2,0.8,0.0,0.0,0.6,1.5
94,Clemson,0.8,0.6,0.0,0.7,1.4,0.0,1.0,0.4,1.2,0.0,0.0,0.2,0.0,0.9,1.0,0.0,1.6,0.7,0.6,0.3,0.8,0.0,0.8,0.5,0.8,0.9
95,Belmont,0.8,0.4,0.8,4.9,0.6,0.9,1.1,2.2,1.5,0.0,0.0,0.7,1.1,0.5,0.5,0.3,0.0,0.0,0.2,0.4,0.0,0.7,0.0,0.3,1.0,0.6
96,Boston Col,0.8,0.0,0.0,0.0,0.7,1.9,0.9,1.0,1.1,0.0,0.0,0.7,0.0,0.0,0.7,0.3,1.6,1.4,0.4,0.0,0.9,1.0,0.3,0.5,1.0,0.5
97,F Dickinson,0.8,0.0,1.1,0.9,2.3,1.6,0.9,0.7,1.1,0.0,0.0,1.0,0.4,1.6,0.0,0.7,0.6,0.8,1.2,0.1,0.0,1.4,0.5,0.9,0.7,0.6
