,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
70,Murray St,5.3,5.7,6.8,6.6,6.3,6.0,6.1,5.8,5.3,5.9,7.0,4.9,5.5,5.0,4.3,6.1,5.5,6.6,6.2,7.8,6.2,6.3,6.4,6.8,6.7,8.4
71,Loyola-Chi,5.3,5.5,6.6,8.1,6.6,6.5,7.3,6.3,6.4,6.5,6.5,6.2,7.0,6.1,6.1,5.7,5.9,6.0,6.1,6.7,6.5,7.2,8.3,5.6,6.3,7.2
72,Villanova,5.3,6.1,5.8,7.0,7.0,7.4,6.2,5.7,5.6,7.3,7.7,7.8,7.3,6.4,7.2,7.2,6.5,5.4,7.1,7.0,6.8,7.6,6.1,7.7,7.2,7.8
73,Bowling Grn,5.3,5.2,6.4,5.9,5.2,6.3,5.9,6.7,6.3,6.3,6.1,5.5,7.7,6.9,5.6,5.6,6.2,6.6,8.2,7.4,7.9,9.1,7.7,8.0,9.8,8.1
74,Furman,5.3,5.1,5.3,4.8,5.3,6.4,6.2,6.4,7.1,5.8,7.3,6.4,5.2,5.5,5.1,6.6,7.3,6.9,6.7,7.1,6.8,7.2,7.3,7.6,7.0,6.5
75,Tulsa,5.3,5.4,5.3,6.0,6.1,5.9,6.5,6.1,5.5,5.7,6.0,4.6,4.8,5.6,5.2,6.9,6.4,6.9,7.5,7.9,9.1,8.7,7.7,7.9,9.1,7.5
76,Cal St Nrdge,5.3,6.5,7.5,6.2,5.7,6.1,5.2,5.7,7.6,7.4,6.0,7.0,7.5,6.6,7.9,7.4,7.6,7.9,7.8,6.7,6.5,8.7,9.7,8.4,6.8,7.1
77,S Mississippi,5.3,5.0,3.9,4.7,6.1,5.7,5.2,6.1,6.5,5.7,5.9,6.9,5.8,7.0,5.5,7.9,7.5,7.9,8.5,9.1,9.3,9.1,9.3,8.5,9.5,7.0
78,Columbia,5.3,5.6,6.7,5.2,6.1,6.6,5.5,6.8,7.8,6.7,6.0,5.5,6.4,5.3,5.4,5.2,4.8,5.0,7.5,9.3,10.1,8.3,8.0,--,10.0,7.1
79,UC Irvine,5.3,5.6,6.0,5.6,6.0,6.0,7.1,6.8,7.0,6.9,6.6,6.3,6.2,7.3,7.3,5.4,5.5,5.4,7.1,6.1,6.3,6.5,6.7,7.5,4.7,6.6
80,Wash State,5.3,5.3,6.0,5.1,7.1,5.7,4.9,4.7,4.9,5.9,5.3,5.8,6.9,7.2,7.0,7.0,6.0,6.6,6.8,8.0,8.5,9.3,5.8,6.0,6.0,5.7
81,S Car State,5.3,6.5,6.5,6.1,6.7,7.1,5.8,5.3,5.8,5.6,6.7,6.3,6.1,6.6,7.3,6.5,6.4,6.4,7.3,7.0,8.6,8.0,6.7,7.4,8.1,8.4
82,Manhattan,5.3,5.9,5.3,5.8,5.4,4.3,4.7,5.4,6.5,6.0,6.5,6.1,6.1,7.9,6.1,5.5,5.0,4.5,5.7,7.0,6.9,7.1,5.8,5.7,6.4,7.7
83,Colorado,5.3,5.6,6.7,6.3,8.6,6.8,6.7,6.6,7.0,8.5,6.3,6.1,5.6,6.7,6.5,6.8,7.2,7.3,6.1,8.1,8.3,6.9,6.3,6.4,7.1,6.2
84,Miami (OH),5.4,4.7,4.9,5.6,6.8,5.1,5.2,5.8,6.3,5.0,5.8,5.3,5.7,6.8,5.3,7.3,8.1,7.3,7.9,8.4,7.3,7.8,8.0,8.5,8.7,7.3
85,Mt St Marys,5.4,5.4,5.9,5.7,6.1,6.1,6.2,5.4,6.0,6.6,5.5,5.3,4.8,5.3,5.7,4.9,4.7,5.4,5.2,5.3,7.5,8.0,7.2,5.6,6.3,6.9
86,Detroit,5.4,5.4,6.3,5.6,5.7,6.9,5.7,6.8,6.4,8.1,7.1,6.2,6.2,7.4,6.7,6.8,6.7,7.1,7.8,7.8,9.6,8.5,8.6,9.3,8.0,8.5
87,Toledo,5.4,5.5,5.3,5.5,4.8,5.9,6.4,5.2,4.9,5.5,6.2,6.9,6.1,8.1,6.9,7.3,6.8,7.1,8.4,6.0,7.0,6.8,7.9,7.6,8.2,8.3
88,IL-Chicago,5.4,5.4,6.6,6.7,5.5,6.3,6.2,6.9,6.9,7.8,7.3,7.3,6.7,6.2,5.8,6.2,6.3,6.2,7.6,6.8,6.7,7.6,6.6,4.9,5.9,6.8
89,Kansas,5.4,5.7,6.5,7.1,7.6,6.6,6.1,6.3,6.5,6.6,7.1,6.6,6.4,5.9,6.1,6.4,6.3,5.8,6.1,7.4,8.1,8.6,7.4,7.3,6.3,6.4
90,Marshall,5.4,5.8,7.7,6.0,7.1,5.8,6.3,6.9,5.9,6.7,6.1,5.7,5.5,5.3,4.9,6.4,5.8,6.5,7.3,7.0,7.2,7.9,6.9,8.0,7.4,6.8
91,E Illinois,5.4,5.7,5.6,5.7,5.3,7.1,6.8,6.4,7.2,7.1,8.2,8.1,7.7,7.1,6.3,7.6,6.9,6.8,7.0,7.0,8.1,9.5,6.6,8.0,8.6,8.6
92,Memphis,5.4,5.6,5.5,4.9,5.0,5.9,6.4,5.9,5.3,4.9,5.0,4.6,4.9,5.9,5.4,5.7,5.3,5.1,6.0,7.7,8.7,7.6,6.2,6.1,8.1,8.0
