,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
257,Montana St,3.6%,3.2%,2.8%,4.3%,3.3%,4.1%,4.8%,7.1%,6.0%,6.0%,5.7%,6.3%,5.2%,4.2%,6.6%,3.1%,3.1%,5.2%,3.6%,4.0%,3.5%,2.3%,4.1%,4.1%,6.6%,5.7%
258,Maine,3.6%,5.2%,4.3%,4.3%,9.8%,8.8%,6.5%,7.1%,6.8%,5.7%,4.6%,5.3%,5.8%,6.0%,7.3%,6.7%,3.4%,2.0%,4.8%,3.3%,5.0%,5.5%,6.1%,8.2%,5.1%,3.7%
259,Buffalo,3.6%,5.9%,6.4%,4.3%,4.1%,3.9%,5.4%,4.6%,4.2%,4.8%,5.0%,5.4%,5.9%,9.9%,8.5%,8.0%,8.2%,7.0%,5.7%,6.2%,6.9%,6.4%,7.2%,6.6%,6.6%,5.2%
260,Army,3.6%,4.4%,4.1%,3.4%,4.8%,3.2%,3.5%,2.7%,3.2%,5.0%,4.2%,5.0%,5.3%,3.0%,3.4%,5.5%,7.3%,6.3%,5.8%,3.1%,4.7%,2.7%,2.7%,2.0%,3.0%,3.7%
261,Ste F Austin,3.6%,4.1%,6.5%,4.4%,3.5%,4.1%,2.8%,3.3%,2.0%,4.0%,6.5%,5.9%,3.9%,2.2%,5.8%,7.6%,6.5%,6.7%,6.5%,5.6%,5.8%,6.5%,5.8%,6.4%,7.1%,4.8%
262,Evansville,3.5%,3.2%,3.4%,3.9%,4.7%,6.1%,5.1%,4.4%,4.7%,4.8%,1.7%,2.3%,3.0%,3.5%,3.3%,5.8%,6.6%,6.5%,7.6%,5.3%,5.4%,4.7%,4.0%,4.5%,3.8%,3.4%
263,Utah State,3.5%,4.2%,6.8%,7.6%,5.5%,3.9%,5.1%,5.3%,5.0%,4.3%,4.6%,4.8%,6.5%,6.1%,5.8%,7.1%,6.3%,8.0%,4.2%,5.1%,3.5%,7.4%,5.3%,9.0%,3.7%,5.7%
264,North Texas,3.5%,3.8%,5.2%,4.7%,5.0%,6.3%,8.3%,6.7%,8.6%,7.7%,5.3%,4.8%,4.9%,3.8%,7.3%,8.0%,6.3%,5.8%,5.2%,4.8%,5.1%,5.0%,5.6%,5.5%,5.8%,5.9%
265,Loyola-MD,3.5%,5.0%,8.0%,5.9%,2.5%,4.7%,4.7%,4.7%,4.2%,6.2%,5.6%,6.2%,8.1%,8.1%,8.5%,8.3%,7.7%,5.9%,6.0%,6.4%,5.4%,4.0%,4.7%,5.5%,4.9%,4.4%
266,E Kentucky,3.5%,3.8%,5.6%,5.2%,4.2%,4.7%,4.3%,6.8%,4.0%,4.7%,4.5%,3.4%,4.3%,4.8%,3.7%,4.0%,3.6%,5.9%,5.3%,6.2%,6.0%,5.1%,3.6%,5.7%,6.0%,7.8%
267,NE Illinois,3.5%,,,,,,,,,,,,,,,,,,,,,,,,,
268,E Illinois,3.5%,4.5%,4.7%,5.8%,4.2%,3.6%,4.0%,6.1%,4.8%,3.6%,3.9%,3.3%,5.9%,4.9%,4.1%,4.4%,8.4%,7.5%,3.7%,6.6%,7.7%,6.4%,7.6%,5.5%,4.6%,5.8%
269,Lamar,3.5%,3.0%,4.9%,5.1%,6.7%,7.9%,6.4%,7.2%,7.6%,4.5%,5.0%,7.6%,5.7%,6.7%,7.6%,6.4%,5.0%,7.2%,6.0%,5.4%,3.8%,4.5%,6.8%,7.2%,5.3%,5.6%
270,Oklahoma St,3.4%,5.4%,5.9%,6.6%,6.0%,9.4%,6.5%,4.6%,6.3%,6.2%,6.4%,4.1%,4.5%,5.6%,7.4%,8.4%,8.2%,9.3%,7.5%,5.3%,6.8%,7.5%,6.7%,7.1%,9.4%,8.4%
271,S Illinois,3.4%,4.3%,4.2%,4.5%,8.7%,5.8%,5.9%,5.6%,6.9%,7.4%,5.1%,4.8%,5.3%,5.0%,6.6%,4.5%,4.2%,4.5%,3.7%,7.0%,6.2%,7.0%,3.7%,3.3%,4.1%,4.0%
272,Belmont,3.4%,3.0%,2.5%,3.0%,2.2%,3.0%,4.2%,5.8%,5.9%,5.5%,3.2%,4.5%,5.0%,6.7%,3.9%,5.0%,4.3%,3.4%,3.9%,4.4%,4.2%,5.9%,5.0%,4.7%,6.8%,5.2%
273,Miami (OH),3.3%,3.9%,3.7%,3.3%,6.4%,3.8%,3.5%,4.5%,5.4%,8.2%,6.5%,5.9%,7.1%,4.7%,4.6%,4.6%,4.2%,3.8%,4.2%,6.5%,4.1%,4.4%,3.7%,4.4%,5.0%,4.6%
274,Dayton,3.3%,5.0%,4.0%,4.5%,5.9%,5.4%,5.0%,3.9%,5.5%,5.5%,5.0%,6.7%,6.5%,5.4%,5.0%,4.8%,5.0%,4.8%,7.7%,6.8%,4.4%,4.2%,6.2%,3.3%,7.0%,7.7%
275,SE Louisiana,3.2%,4.7%,4.5%,4.9%,5.4%,2.6%,5.6%,8.0%,6.8%,6.6%,6.9%,8.1%,9.6%,6.5%,6.6%,5.4%,7.0%,6.1%,4.6%,6.1%,4.6%,4.2%,3.1%,4.4%,6.1%,3.0%
276,LA Lafayette,3.2%,5.2%,5.9%,5.0%,8.8%,6.9%,3.6%,5.4%,9.5%,4.8%,6.8%,8.1%,8.8%,7.9%,8.2%,6.3%,6.8%,6.7%,6.1%,4.5%,7.4%,6.3%,5.1%,7.4%,7.1%,5.0%
277,UC Irvine,3.2%,4.5%,4.5%,5.4%,4.4%,5.2%,4.9%,4.5%,4.8%,7.2%,4.2%,3.4%,5.2%,2.9%,6.8%,6.8%,11.4%,8.4%,8.5%,7.5%,6.6%,7.1%,6.4%,6.8%,6.5%,3.8%
278,Northwestern,3.2%,6.9%,5.6%,4.2%,6.0%,5.3%,2.9%,5.1%,5.1%,6.0%,3.9%,5.9%,7.5%,6.2%,6.6%,6.0%,6.7%,7.2%,6.8%,8.6%,8.1%,7.6%,5.5%,4.4%,6.0%,7.4%
279,Sac State,3.2%,6.4%,6.4%,4.6%,5.1%,5.3%,4.8%,5.7%,6.6%,5.6%,4.8%,3.0%,5.2%,6.1%,3.9%,4.4%,2.6%,4.4%,6.6%,7.4%,5.9%,5.8%,7.8%,4.1%,4.9%,4.8%
280,LSU,3.2%,6.1%,8.9%,3.9%,4.1%,7.2%,7.3%,7.3%,10.9%,8.6%,10.2%,10.6%,6.9%,6.0%,7.2%,6.7%,9.9%,9.9%,4.5%,5.8%,5.7%,7.1%,6.2%,4.6%,7.8%,4.7%
281,Yale,3.2%,3.7%,5.6%,5.5%,5.2%,3.9%,6.7%,4.9%,5.4%,5.3%,6.6%,5.9%,7.2%,7.9%,6.2%,5.7%,8.1%,7.2%,8.2%,6.9%,5.0%,6.9%,5.5%,--,5.4%,6.9%
282,Cal Poly,3.1%,3.2%,4.1%,5.2%,4.8%,6.7%,5.2%,4.8%,3.6%,5.5%,5.5%,5.0%,4.5%,3.9%,3.1%,3.3%,5.3%,5.9%,5.7%,6.5%,6.8%,5.6%,4.4%,5.9%,4.3%,4.8%
283,NW State,3.1%,2.9%,5.9%,7.1%,8.6%,7.2%,6.8%,5.5%,6.0%,7.0%,7.9%,8.2%,7.8%,11.9%,10.6%,7.4%,7.8%,6.9%,4.7%,4.2%,7.0%,7.0%,6.4%,4.8%,5.3%,4.2%
284,Bowling Grn,3.1%,5.7%,3.2%,5.3%,5.3%,4.8%,6.7%,7.5%,3.0%,6.6%,8.8%,6.6%,6.2%,6.0%,6.0%,7.9%,10.0%,7.1%,5.6%,4.5%,4.3%,4.3%,3.6%,3.7%,5.4%,5.0%
285,UMKC,3.1%,2.5%,5.6%,5.5%,6.9%,4.7%,5.1%,4.8%,5.0%,4.3%,6.8%,3.5%,3.4%,4.6%,4.2%,5.8%,4.2%,6.2%,5.6%,4.1%,4.5%,5.0%,5.7%,4.1%,4.9%,6.7%
286,NC-Wilmgton,3.1%,4.7%,4.4%,6.3%,6.0%,3.6%,2.6%,2.6%,3.3%,3.4%,4.4%,1.9%,8.3%,6.0%,6.8%,7.5%,7.1%,8.2%,7.6%,5.9%,3.1%,3.3%,5.2%,5.9%,6.8%,4.8%
287,E Tenn St,3.1%,2.8%,3.2%,5.5%,6.5%,8.3%,8.8%,3.2%,4.3%,7.7%,5.1%,6.3%,5.7%,6.9%,5.4%,4.0%,5.3%,4.7%,6.2%,8.5%,7.7%,7.0%,6.4%,4.6%,4.7%,5.4%
288,Jksnville St,3.1%,3.7%,4.8%,5.4%,4.2%,5.0%,4.4%,6.8%,6.0%,5.1%,5.7%,4.0%,8.2%,7.7%,7.8%,7.9%,7.0%,7.4%,5.3%,6.8%,8.7%,6.8%,4.6%,5.7%,4.9%,4.0%
289,Stetson,3.0%,4.1%,4.4%,2.6%,4.0%,3.5%,3.5%,2.8%,4.8%,5.0%,4.5%,6.1%,4.7%,5.5%,4.5%,4.0%,6.9%,5.5%,3.3%,3.0%,4.5%,4.5%,3.5%,4.2%,4.8%,5.1%
290,Brown,2.9%,3.1%,3.7%,4.5%,4.8%,6.1%,5.4%,4.3%,5.6%,5.2%,4.5%,5.3%,6.0%,4.6%,4.3%,6.9%,8.2%,7.5%,6.6%,3.2%,5.1%,6.6%,7.2%,--,7.0%,5.6%
291,TX-Arlington,2.9%,2.8%,3.3%,3.4%,4.0%,5.4%,5.1%,5.3%,4.5%,4.4%,4.1%,4.2%,6.4%,4.2%,6.5%,6.9%,6.1%,5.7%,4.9%,3.7%,6.7%,5.1%,4.8%,7.6%,7.3%,5.1%
292,U Penn,2.9%,5.5%,7.5%,6.1%,6.1%,4.0%,4.9%,6.0%,5.2%,5.4%,7.1%,5.6%,3.6%,4.4%,5.1%,4.9%,6.1%,4.6%,4.3%,6.4%,4.6%,4.3%,5.2%,--,3.7%,5.4%
293,Chattanooga,2.9%,7.0%,5.3%,3.5%,8.8%,5.3%,4.1%,3.5%,3.8%,3.0%,4.1%,3.6%,4.2%,2.1%,1.7%,3.6%,8.3%,11.8%,8.4%,8.5%,3.8%,4.2%,2.6%,3.2%,3.8%,5.3%
294,Mercer,2.9%,4.5%,4.0%,6.7%,5.5%,6.6%,5.3%,5.0%,4.4%,6.6%,8.0%,5.1%,4.4%,5.1%,8.6%,7.7%,7.0%,4.6%,4.0%,4.4%,2.4%,4.0%,4.5%,4.6%,4.9%,3.9%
295,TX Southern,2.9%,3.4%,2.7%,3.1%,2.4%,3.6%,4.4%,5.3%,5.2%,4.8%,3.4%,4.4%,6.9%,6.4%,7.7%,7.8%,5.7%,5.5%,5.1%,5.3%,6.2%,4.3%,4.6%,7.5%,8.8%,5.1%
296,Fla Atlantic,2.9%,3.2%,3.6%,3.6%,5.7%,6.3%,5.9%,7.2%,3.6%,3.2%,4.0%,5.8%,7.8%,8.7%,8.3%,8.7%,8.2%,6.0%,7.2%,5.0%,6.7%,4.6%,3.7%,4.0%,5.4%,4.5%
297,Maryland ES,2.8%,4.2%,4.8%,3.2%,4.2%,4.8%,4.1%,3.5%,4.9%,3.3%,4.6%,3.0%,3.6%,2.9%,5.2%,4.8%,3.6%,2.8%,4.2%,4.5%,2.8%,3.9%,5.5%,--,4.1%,3.2%
298,W Illinois,2.8%,3.1%,2.7%,3.4%,3.5%,3.8%,2.3%,4.3%,4.2%,3.7%,4.3%,3.7%,8.5%,4.6%,5.5%,8.5%,5.2%,4.1%,5.8%,7.0%,6.0%,7.0%,3.7%,4.9%,4.1%,5.9%
299,Monmouth,2.6%,6.1%,5.1%,6.0%,6.1%,4.9%,4.5%,4.3%,6.3%,9.3%,4.1%,4.9%,4.2%,3.8%,2.8%,2.7%,5.6%,7.2%,5.8%,7.4%,4.0%,5.4%,5.1%,5.8%,5.9%,4.6%
300,Drexel,2.5%,3.8%,2.4%,3.6%,7.7%,8.3%,6.7%,8.9%,9.9%,9.3%,6.0%,7.1%,6.7%,5.2%,6.6%,3.8%,7.3%,6.8%,6.4%,5.1%,6.7%,3.0%,4.6%,4.3%,5.0%,5.7%
301,W Carolina,2.5%,3.5%,3.9%,6.5%,5.6%,6.6%,2.4%,6.8%,3.0%,3.0%,4.9%,5.2%,5.5%,5.7%,5.4%,5.5%,8.7%,8.3%,5.5%,4.1%,5.0%,2.8%,3.0%,4.1%,3.8%,4.1%
302,LA Tech,2.5%,4.8%,5.8%,3.4%,4.7%,5.6%,5.3%,4.6%,7.2%,6.2%,3.9%,6.3%,5.6%,4.4%,6.5%,9.0%,8.7%,10.1%,6.8%,9.1%,6.7%,6.1%,4.0%,4.8%,3.4%,5.0%
303,Coastal Car,2.5%,3.3%,3.0%,3.5%,2.6%,3.0%,3.4%,3.7%,4.0%,4.2%,3.3%,4.8%,7.4%,7.8%,6.3%,4.0%,4.9%,6.0%,5.8%,4.7%,6.0%,3.8%,4.5%,5.8%,5.5%,4.5%
304,Weber State,2.4%,4.7%,3.9%,2.1%,1.7%,1.5%,1.5%,2.8%,4.0%,4.4%,6.8%,6.8%,5.5%,5.1%,4.3%,7.8%,6.8%,6.9%,5.4%,5.4%,6.4%,6.8%,6.4%,5.1%,4.4%,2.6%
305,St Marys,2.4%,2.6%,5.7%,3.5%,5.8%,6.4%,4.8%,5.6%,7.0%,9.7%,8.7%,8.1%,8.6%,6.1%,5.4%,5.4%,6.5%,4.2%,6.0%,6.1%,4.7%,4.7%,3.6%,5.7%,4.7%,6.8%
306,Rob Morris,2.3%,2.3%,3.1%,3.9%,4.1%,3.7%,3.2%,4.5%,4.6%,5.0%,4.2%,6.6%,4.4%,4.1%,5.1%,5.3%,3.3%,5.2%,6.9%,4.5%,4.8%,4.9%,3.7%,4.7%,6.4%,7.6%
307,Drake,2.3%,1.9%,3.5%,4.1%,2.3%,3.0%,3.7%,5.4%,4.5%,5.2%,4.6%,4.3%,3.8%,5.2%,5.7%,3.9%,4.0%,3.8%,3.4%,4.0%,4.1%,6.1%,7.2%,5.1%,5.7%,4.4%
308,TX-Pan Am,2.1%,3.0%,4.0%,3.7%,6.2%,2.0%,4.5%,4.2%,2.9%,3.5%,2.0%,2.9%,2.7%,3.0%,3.3%,3.6%,4.4%,6.0%,4.7%,4.4%,5.4%,5.3%,6.6%,6.9%,5.0%,4.9%
309,Alab A&M,,5.1%,6.0%,5.4%,6.4%,3.6%,4.3%,6.4%,9.4%,12.7%,10.3%,6.1%,9.2%,9.5%,7.7%,5.9%,7.8%,4.3%,3.9%,2.9%,2.7%,2.8%,3.8%,6.1%,5.4%,7.2%
310,High Point,,3.5%,3.2%,4.5%,4.3%,3.7%,4.4%,5.3%,6.7%,5.5%,6.7%,7.7%,7.8%,5.4%,5.0%,7.3%,6.2%,4.9%,4.7%,5.4%,4.8%,4.9%,6.3%,6.9%,7.8%,7.8%
311,IUPUI,,3.2%,5.6%,5.3%,4.5%,3.3%,3.6%,5.8%,4.2%,4.7%,4.9%,6.8%,8.0%,4.5%,5.2%,3.6%,4.9%,4.1%,4.2%,4.6%,6.0%,5.2%,3.6%,3.8%,4.5%,4.1%
312,Quinnipiac,,3.2%,6.3%,5.9%,3.7%,4.4%,2.9%,4.0%,5.2%,5.2%,4.3%,4.6%,3.9%,6.5%,6.0%,6.6%,7.3%,9.7%,8.0%,5.7%,4.4%,3.3%,6.0%,7.3%,3.5%,4.2%
313,Oakland,,2.5%,3.0%,2.7%,4.3%,5.5%,6.0%,4.3%,3.4%,2.0%,6.6%,8.1%,8.2%,8.5%,3.6%,2.2%,3.1%,3.0%,5.1%,7.8%,8.0%,4.7%,5.0%,2.9%,3.9%,4.4%
314,Elon,,1.6%,4.4%,5.4%,5.8%,5.0%,4.1%,4.2%,4.7%,4.7%,4.8%,6.0%,3.5%,4.3%,4.1%,6.1%,4.9%,2.5%,3.5%,3.6%,3.2%,3.1%,3.3%,4.0%,4.3%,3.5%
315,TX A&M-CC,,,6.7%,5.1%,2.7%,3.7%,2.6%,7.5%,7.0%,5.1%,7.8%,6.8%,6.8%,6.1%,6.9%,7.1%,5.9%,4.9%,8.1%,6.8%,5.4%,5.2%,5.6%,4.7%,3.0%,2.7%
316,Albany,,,6.0%,4.3%,5.8%,3.4%,3.2%,4.5%,4.8%,4.8%,4.7%,3.9%,5.4%,5.0%,5.0%,3.8%,5.5%,3.2%,2.7%,3.2%,5.2%,4.4%,4.6%,3.2%,4.6%,2.9%
