,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
72,Virginia,0.1,-0.1,-0.2,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.3,-0.3,-0.3,0.1,0.1,-0.2,0.3,0.0,-0.6,0.0,0.2,-0.2,+0.3,0.1,0.2
73,Tulsa,0.1,-0.1,0.1,0.0,0.2,-0.3,-0.3,-1.1,0.4,0.0,0.0,0.0,0.0,0.1,-0.5,0.3,-0.1,0.3,-0.1,0.1,0.1,0.0,-0.1,0.0,0.0,0.0
74,NE Illinois,0.1,,,,,,,,,,,,,,,,,,,,,,,,,
75,Richmond,0.1,0.1,-0.1,0.3,0.4,0.0,-0.2,0.0,0.1,0.0,0.0,-0.4,0.2,-0.1,0.3,0.7,0.1,0.1,0.1,-0.5,-0.2,0.0,0.1,0.0,-0.4,-0.2
76,S Carolina,0.1,0.1,-0.3,0.0,-0.2,-0.2,0.2,0.2,-0.1,0.0,0.0,0.1,0.0,0.6,-0.1,0.5,0.0,0.0,0.2,-0.1,0.2,0.2,0.1,0.0,0.1,-0.2
77,NC State,0.1,-0.1,-0.2,-0.1,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.0,-0.1,0.1,-0.3,-0.1,0.2,0.2,0.1,0.2,0.0,-0.2,-0.2,0.1
78,Lehigh,0.1,0.0,0.0,-0.3,-0.3,0.0,-0.3,-0.1,0.0,0.0,0.0,-0.6,0.1,0.1,0.0,0.0,0.3,0.1,0.0,-0.2,0.4,0.4,0.0,+0.1,-0.1,0.0
79,Idaho,0.1,0.0,0.4,-0.5,-0.1,0.0,0.2,-0.2,-0.2,0.0,0.0,0.0,-0.3,-0.1,0.0,-0.2,0.2,0.0,-0.1,0.6,0.1,-0.1,0.2,-0.5,-0.2,0.0
80,Holy Cross,0.1,0.0,0.0,0.1,0.1,0.0,-0.1,0.3,0.3,0.0,0.0,0.1,0.0,-0.2,0.0,-0.1,0.1,-0.3,0.2,-0.1,-0.2,-0.1,-0.1,-0.7,0.0,-0.2
81,Delaware,0.1,0.3,0.3,0.0,0.2,-0.1,0.3,0.0,0.2,0.0,0.0,0.3,0.2,-0.3,0.0,-0.1,0.0,-0.2,-0.1,0.1,0.3,0.3,-0.2,0.0,0.3,0.0
82,Geo Mason,0.1,-0.2,0.0,-0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,-0.2,0.0,0.1,-0.3,-0.1,-0.4,-0.3,0.0,0.3,0.3,0.1,0.4,+0.3,0.1,0.3
83,N Mex State,0.1,0.0,0.6,0.3,0.0,0.4,-0.4,-0.5,0.4,0.0,0.0,0.0,0.0,-0.1,0.1,0.0,0.1,0.2,0.3,0.2,-0.3,0.0,0.3,0.0,0.1,0.0
84,Northeastrn,0.1,0.2,-0.1,-0.1,-0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,-0.1,0.4,0.5,0.2,-0.2,-0.3,0.2,0.1,0.4,-0.1,+0.2,0.0,0.0
85,Creighton,0.1,0.0,0.0,-0.2,0.1,0.1,0.1,-0.2,0.2,0.0,0.0,0.0,-0.1,0.2,0.1,0.0,0.0,0.2,0.0,0.0,0.1,-0.2,0.2,-0.1,0.3,-0.2
86,Baylor,0.1,0.1,0.1,-0.2,0.0,-0.1,0.4,0.0,0.1,0.0,0.0,0.2,0.4,0.1,0.1,0.1,0.8,0.2,0.5,0.0,-0.1,0.0,0.1,+0.2,-0.1,-0.1
87,DePaul,0.1,0.0,-0.3,0.0,0.0,0.3,0.3,0.0,-0.4,0.0,0.0,0.0,-0.2,-0.4,-0.3,-0.5,0.3,0.1,-0.3,0.0,-0.3,0.2,0.0,-0.3,-0.1,0.1
88,Siena,0.1,-0.3,0.2,0.5,0.0,0.0,0.0,-0.1,0.5,0.0,0.0,0.2,0.3,-0.4,0.1,0.4,-0.3,-0.2,0.1,0.0,-0.2,-0.1,-0.4,0.0,-0.4,-0.3
89,S Illinois,0.1,-0.1,0.0,0.7,0.0,0.2,0.0,0.0,-0.2,0.0,0.0,-0.1,-0.1,-0.2,-0.5,0.2,0.2,0.0,-0.1,0.2,-0.3,0.0,0.1,0.0,0.0,0.1
90,Detroit,0.1,0.0,-0.1,-0.3,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.1,-0.1,0.1,0.0,0.0,0.0,0.5,-0.2,-0.2,0.2,0.0,0.0,-0.1,0.0,-0.1
91,Kentucky,0.1,0.6,0.4,-0.1,-0.3,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.3,-0.1,0.2,-0.1,0.2,0.1,-0.2,0.3,+0.2,0.1,-0.3
92,LA Lafayette,0.1,0.0,0.0,0.2,0.0,0.3,0.0,0.3,0.2,0.0,0.0,-0.1,0.0,0.4,0.3,-0.2,0.2,0.2,0.2,0.3,-0.3,0.2,-0.3,+0.2,0.1,0.1
