,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
85,S Carolina,1.6,-3.0,1.7,0.8,2.7,-0.8,4.2,1.7,1.7,-1.8,0.8,3.1,2.1,1.2,-0.2,-2.6,-0.2,0.0,3.1,4.6,0.2,-2.0,2.0,-0.8,0.6,-1.8
86,Washington,1.5,-0.4,-1.7,-3.0,-4.8,-0.8,3.2,3.4,3.9,0.3,1.5,4.6,3.4,5.4,4.7,-0.5,0.1,1.2,1.3,-1.2,1.6,3.7,1.8,-2.5,0.3,0.4
87,Vermont,1.5,-4.0,-0.7,-2.2,4.9,1.3,2.0,4.2,-0.5,2.2,1.1,5.2,3.3,3.3,2.7,1.8,7.2,3.7,-0.1,2.8,4.9,2.5,4.9,+3.3,5.1,-0.8
88,NW State,1.5,-2.1,0.2,-0.8,0.0,-4.0,-2.4,0.8,2.9,2.9,-2.3,-5.9,-4.8,-0.5,-1.9,0.6,3.0,0.2,-5.5,-1.2,-7.3,-2.4,-2.4,-4.3,-3.1,0.1
89,S Car State,1.4,-1.9,1.3,1.5,-0.5,4.7,3.1,1.5,-1.1,-1.3,0.5,0.1,0.1,-5.5,-7.9,-5.4,-5.7,-7.4,-1.2,-6.2,-5.7,-3.3,-3.4,-8.7,-1.3,-6.8
90,Oregon,1.4,0.4,3.2,-0.5,5.1,3.3,1.3,0.6,1.6,4.9,2.1,-2.3,-0.4,-0.2,1.9,4.1,4.6,0.6,5.0,6.5,3.0,4.8,3.9,+5.3,0.1,2.2
91,Wyoming,1.4,2.3,2.4,3.5,4.7,0.2,-1.2,0.9,0.0,1.1,-3.4,-0.4,-3.5,-3.2,0.8,3.4,0.2,2.7,0.3,-0.4,0.6,-3.3,-3.3,-1.4,3.2,-1.9
92,Oklahoma,1.4,4.1,6.1,4.0,5.1,0.7,0.5,5.6,-0.8,4.4,2.1,4.5,-0.9,-0.8,-2.5,0.5,3.7,2.7,2.9,-1.4,0.8,0.9,3.5,+2.6,2.9,0.0
93,Georgia St,1.3,2.9,1.7,4.9,0.1,0.5,-0.4,-1.8,-4.3,-3.2,-4.4,-1.4,0.1,-1.5,4.4,2.0,4.8,1.7,-2.8,-1.1,2.5,0.3,0.1,-0.3,-0.6,-1.9
94,New Orleans,1.3,-0.6,-0.3,2.1,-0.4,0.5,-1.3,-1.4,-3.5,-1.3,0.1,-1.6,-4.2,,,-7.4,-1.5,-0.8,-1.9,1.0,0.8,-0.8,-3.4,-1.8,2.6,-5.6
95,Davidson,1.3,0.1,-0.3,-4.0,-1.0,2.0,-0.5,-0.4,0.0,6.4,6.4,4.6,0.9,1.2,2.0,1.0,-0.1,2.1,0.8,-1.0,4.5,2.8,1.5,+3.6,4.3,0.6
96,Rutgers,1.3,1.1,0.8,1.0,1.4,-2.7,0.4,-3.5,0.7,-3.1,-0.7,-1.8,-0.1,1.3,1.7,-2.4,-2.6,-3.6,-6.8,-1.8,0.1,0.6,3.4,+1.4,2.8,3.9
97,Central FL,1.3,0.0,-0.4,-2.8,2.3,1.3,2.5,-0.8,-2.5,1.8,-1.1,1.3,-0.7,4.3,0.5,-0.2,-1.0,-3.4,-0.8,2.8,2.3,3.0,-0.9,-2.2,-0.5,5.6
98,Alabama,1.3,-1.2,-1.4,2.4,3.1,1.0,3.8,4.6,0.0,2.6,-1.2,-3.5,1.4,2.3,2.7,1.7,-1.6,2.2,-2.2,0.9,2.0,-1.8,0.9,+6.0,0.6,7.1
99,Navy,1.3,5.5,3.6,1.8,-0.7,-2.5,-6.9,-3.0,-2.4,-1.4,0.6,1.4,-1.5,-1.8,-3.4,-2.3,-3.8,-3.0,0.3,-0.5,0.1,-3.8,0.0,+2.1,0.7,2.1
100,N Mex State,1.2,2.0,-0.4,1.8,1.3,5.1,2.7,-6.0,0.0,2.2,2.5,-0.8,1.5,1.9,6.4,-0.1,3.3,3.2,3.3,3.4,5.3,4.4,1.9,+0.6,4.5,-1.3
101,Indiana St,1.1,0.4,1.8,2.7,-3.6,-3.4,-0.9,-1.5,-1.7,-2.9,-1.5,-3.8,-0.1,-0.6,-2.5,-0.2,1.3,-0.5,0.3,-0.2,0.9,-2.6,-0.6,+0.2,-4.6,2.0
102,S Methodist,1.1,-1.2,3.4,0.8,1.9,1.4,-1.4,1.6,-0.1,-0.2,-1.4,-2.4,0.6,-1.6,-0.6,-2.5,4.9,4.0,7.3,6.8,2.2,-0.7,1.0,+3.2,4.0,-3.2
103,S Florida,1.1,2.1,2.2,2.7,0.6,0.3,-1.9,2.3,-0.2,0.2,-0.1,-3.0,0.2,-3.6,-0.1,-1.5,-2.1,-1.7,-3.5,-5.8,-4.2,3.3,-0.2,-3.2,-2.9,-0.1
104,Tulsa,1.0,2.1,6.1,3.5,3.9,3.1,-1.9,1.0,-1.7,1.4,4.3,3.3,4.6,0.6,1.8,1.7,1.2,1.9,2.9,-0.4,1.0,1.0,2.4,+3.2,-0.5,-6.2
