,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
107,Akron,3.3,2.3,2.9,3.0,2.3,2.3,2.5,3.9,3.1,4.4,2.7,2.2,3.2,3.4,4.2,5.6,4.2,4.4,3.9,3.2,2.4,3.1,2.9,3.8,3.1,2.6
108,Delaware St,3.3,3.2,2.0,2.4,2.2,3.4,2.6,2.8,2.6,2.7,1.7,3.8,2.4,3.8,6.6,5.4,3.5,3.8,2.8,2.7,2.5,2.1,2.2,3.4,3.8,2.7
109,Navy,3.3,5.6,6.7,4.8,2.1,2.5,2.3,2.3,2.2,1.6,2.5,2.5,2.8,2.4,1.8,2.2,3.2,3.4,3.7,2.1,1.3,1.9,1.7,2.4,3.3,2.7
110,Oregon St,3.3,3.3,3.1,1.5,2.3,3.5,2.1,3.9,4.7,3.1,2.9,1.8,2.0,2.2,4.6,4.6,4.8,4.0,3.2,3.7,3.6,5.3,4.9,3.4,3.0,2.9
111,Bucknell,3.3,4.0,4.6,2.9,2.9,2.3,2.2,2.8,1.6,1.5,2.8,2.5,3.6,3.1,3.1,4.1,1.6,2.6,3.1,3.8,4.3,3.5,3.4,3.5,3.1,3.6
112,Gonzaga,3.3,3.8,4.3,4.0,3.5,3.5,3.7,3.4,2.8,3.6,4.6,5.0,4.1,3.6,3.2,2.7,3.9,3.2,3.1,4.7,3.6,5.4,3.8,2.8,5.8,3.4
113,Wagner,3.3,4.9,2.0,3.1,3.3,2.9,3.3,3.1,3.3,2.6,3.7,3.2,3.6,4.0,4.1,5.3,6.5,2.6,4.0,3.4,3.6,3.6,2.3,2.6,2.7,1.7
114,Utah,3.2,3.7,2.8,3.3,2.6,3.6,3.4,2.8,2.0,2.2,3.3,4.9,6.0,5.0,2.5,3.2,4.5,5.1,4.1,3.3,3.3,2.6,2.8,3.4,2.9,4.0
115,Georgetown,3.2,6.0,6.3,5.8,6.1,6.1,3.5,4.6,3.6,5.1,4.8,3.9,4.7,4.3,4.8,3.8,4.3,4.7,4.4,4.6,3.7,4.0,4.1,3.9,3.8,4.6
116,Cleveland St,3.2,2.6,2.7,3.7,4.3,4.4,3.5,1.7,2.5,3.6,3.3,3.1,1.8,2.6,3.1,3.0,3.4,3.4,2.6,3.0,2.5,3.0,2.6,2.6,3.3,3.5
117,Houston,3.2,3.9,2.6,2.8,4.3,4.4,5.6,4.2,3.9,3.3,3.8,4.2,2.9,4.1,4.9,3.8,5.5,3.8,3.8,3.5,3.0,4.4,4.9,4.6,5.2,4.9
118,Iowa State,3.2,2.5,3.2,3.3,4.2,5.5,4.2,3.9,2.5,3.4,3.9,3.5,4.9,3.7,2.8,2.8,2.9,3.9,4.1,3.5,4.2,4.6,4.2,3.1,3.1,2.9
119,Siena,3.2,3.4,3.5,2.9,4.1,3.5,3.1,2.0,2.2,2.8,3.5,4.5,3.5,3.7,3.4,2.8,4.6,3.6,4.6,4.1,3.3,2.8,3.1,3.3,4.0,4.2
