,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
211,TX El Paso,6.0%,5.3%,6.5%,5.3%,6.0%,7.2%,7.6%,7.4%,6.8%,7.6%,4.6%,4.7%,4.2%,5.4%,5.9%,5.5%,5.1%,5.6%,5.2%,3.7%,3.2%,6.7%,4.8%,5.0%,4.0%,6.4%
212,Navy,6.0%,7.1%,5.7%,6.5%,6.8%,5.7%,7.7%,6.9%,7.4%,5.8%,6.6%,5.6%,6.0%,5.7%,5.7%,6.1%,6.0%,6.2%,5.5%,5.5%,7.0%,7.5%,7.7%,6.1%,6.3%,5.5%
213,Howard,6.1%,9.3%,7.2%,8.0%,4.6%,5.2%,6.4%,7.1%,5.2%,5.4%,4.5%,5.0%,7.2%,8.3%,8.1%,6.4%,8.6%,6.9%,6.2%,5.8%,5.5%,4.3%,4.6%,4.8%,5.9%,5.8%
214,Centenary,6.1%,4.7%,6.6%,6.8%,6.1%,6.8%,5.8%,6.6%,6.0%,6.5%,7.1%,7.5%,8.0%,9.1%,,,,,,,,,,,,
215,Charl South,6.1%,5.3%,7.7%,6.2%,7.8%,7.5%,5.5%,5.5%,5.3%,6.2%,6.2%,6.2%,5.2%,6.5%,6.1%,6.6%,7.3%,6.9%,6.9%,6.6%,5.9%,5.6%,4.9%,6.9%,5.3%,5.3%
216,Colorado St,6.1%,5.3%,3.7%,6.9%,6.0%,6.0%,7.6%,5.8%,5.1%,6.8%,6.7%,6.8%,7.5%,6.4%,6.5%,5.9%,6.2%,4.6%,5.3%,5.4%,4.2%,3.9%,4.7%,6.0%,5.3%,6.1%
217,VCU,6.1%,5.9%,6.1%,5.7%,4.4%,5.1%,3.9%,3.2%,4.4%,5.9%,6.0%,4.6%,5.7%,6.7%,7.3%,5.6%,6.6%,5.8%,6.4%,6.3%,4.3%,4.6%,5.5%,5.5%,4.9%,6.6%
218,Oregon St,6.1%,6.7%,5.5%,5.6%,5.8%,5.0%,6.2%,4.6%,6.1%,4.6%,5.7%,4.7%,5.5%,6.5%,5.4%,6.1%,6.3%,6.3%,6.8%,6.1%,6.2%,4.9%,5.7%,5.1%,5.2%,6.4%
219,Texas Tech,6.1%,8.1%,5.7%,4.7%,5.7%,5.2%,5.3%,5.7%,7.1%,5.0%,6.4%,5.0%,6.4%,5.2%,6.7%,6.6%,6.6%,7.6%,5.9%,4.5%,6.6%,4.5%,5.8%,5.2%,4.8%,6.5%
220,Canisius,6.1%,5.7%,6.7%,5.2%,7.6%,6.0%,6.2%,6.5%,6.1%,7.8%,6.1%,7.7%,6.3%,5.4%,6.5%,5.9%,4.7%,6.1%,5.7%,5.4%,4.3%,5.3%,4.8%,5.7%,7.4%,5.2%
221,N Mex State,6.1%,5.7%,7.6%,5.6%,4.3%,5.1%,4.8%,5.4%,5.5%,6.9%,5.9%,5.2%,4.4%,5.5%,5.8%,6.2%,4.8%,4.3%,3.7%,3.5%,4.2%,3.2%,3.7%,4.1%,3.8%,4.8%
222,North Texas,6.2%,4.4%,5.2%,5.0%,6.2%,6.6%,6.7%,5.6%,6.3%,6.3%,6.4%,6.7%,7.8%,6.3%,6.0%,6.7%,6.5%,6.5%,6.5%,6.2%,7.4%,7.2%,6.1%,5.6%,5.0%,4.2%
223,Iowa,6.2%,4.8%,5.8%,7.6%,6.0%,7.1%,5.9%,5.8%,5.5%,5.9%,5.2%,5.7%,6.7%,6.1%,5.6%,7.4%,5.6%,6.4%,4.9%,5.5%,4.9%,4.8%,6.2%,5.0%,4.5%,5.5%
224,TX-Arlington,6.2%,4.8%,6.0%,7.7%,7.3%,6.1%,6.0%,6.9%,8.0%,6.0%,5.3%,6.1%,7.3%,6.1%,6.0%,8.0%,6.6%,7.2%,7.3%,5.6%,4.3%,6.8%,5.3%,5.3%,5.4%,5.7%
225,Toledo,6.2%,6.1%,7.1%,6.3%,5.9%,4.7%,4.6%,5.6%,4.1%,6.1%,6.7%,6.0%,6.1%,8.3%,5.5%,6.9%,6.5%,5.9%,5.4%,7.0%,5.9%,4.6%,5.5%,4.7%,7.5%,5.7%
226,Vanderbilt,6.2%,6.5%,6.6%,7.4%,6.7%,7.0%,5.8%,5.8%,6.2%,5.7%,5.9%,6.9%,7.2%,6.3%,6.7%,6.6%,7.1%,5.9%,5.4%,5.5%,7.5%,6.5%,7.3%,7.4%,6.8%,4.5%
227,Indiana St,6.2%,4.9%,4.8%,5.2%,5.7%,5.0%,4.0%,5.4%,5.8%,5.3%,5.8%,5.5%,4.5%,5.3%,4.9%,4.3%,6.3%,6.2%,6.0%,7.2%,6.9%,6.0%,5.0%,5.0%,5.9%,5.8%
228,Wisconsin,6.2%,5.6%,5.3%,6.7%,5.9%,4.9%,5.3%,5.5%,4.8%,5.5%,5.3%,5.0%,4.2%,3.4%,4.5%,4.4%,5.2%,3.8%,6.1%,5.4%,6.9%,7.1%,5.4%,6.4%,5.6%,6.2%
229,St Fran (PA),6.2%,6.8%,6.3%,7.3%,7.3%,6.4%,7.8%,5.7%,5.5%,7.2%,7.8%,7.0%,6.8%,7.4%,5.9%,6.2%,6.8%,5.8%,7.3%,6.0%,6.6%,7.5%,5.9%,6.3%,6.1%,5.1%
230,Furman,6.3%,6.5%,7.2%,5.6%,4.7%,6.3%,3.9%,5.0%,4.6%,5.5%,8.2%,5.7%,6.1%,4.6%,5.0%,4.8%,6.8%,7.9%,5.5%,4.2%,5.5%,6.1%,5.0%,4.8%,4.9%,4.8%
231,Florida St,6.3%,7.0%,8.0%,7.9%,6.4%,5.6%,5.3%,6.0%,4.9%,5.9%,5.8%,5.5%,4.5%,5.7%,5.9%,5.9%,6.9%,5.1%,5.0%,4.8%,4.9%,5.2%,4.8%,4.7%,5.2%,4.9%
232,Wyoming,6.3%,5.5%,6.2%,7.0%,6.6%,7.1%,6.7%,6.0%,6.3%,5.3%,7.4%,7.0%,5.9%,6.0%,4.7%,4.9%,5.0%,5.1%,4.7%,4.9%,4.2%,5.3%,4.8%,5.6%,5.0%,5.7%
233,St Marys,6.3%,7.3%,5.7%,6.7%,6.5%,5.8%,6.0%,6.4%,5.5%,6.7%,6.4%,5.1%,4.2%,5.1%,4.7%,5.0%,6.8%,5.8%,4.8%,4.6%,5.4%,6.0%,5.7%,6.2%,5.5%,6.6%
234,Ark Pine Bl,6.3%,8.5%,7.2%,6.7%,6.3%,6.5%,5.5%,5.7%,4.7%,6.2%,6.3%,6.8%,8.4%,7.9%,6.6%,5.7%,8.5%,5.3%,5.7%,5.7%,3.7%,6.1%,5.3%,7.0%,6.5%,6.3%
235,VA Military,6.4%,7.1%,6.0%,6.8%,5.9%,5.4%,6.1%,8.0%,5.3%,4.5%,4.7%,5.4%,8.2%,4.9%,4.4%,4.2%,5.9%,6.5%,5.6%,4.3%,5.5%,6.1%,4.9%,4.8%,5.4%,7.1%
236,Yale,6.4%,5.7%,8.1%,6.3%,6.2%,7.1%,6.4%,6.4%,6.3%,5.4%,5.1%,6.3%,6.3%,6.8%,7.1%,7.7%,7.4%,6.4%,6.5%,6.6%,4.6%,5.1%,5.5%,--,6.2%,4.9%
237,Pittsburgh,6.4%,7.7%,9.2%,7.2%,6.2%,5.9%,5.3%,6.1%,6.3%,5.3%,5.6%,5.5%,7.3%,7.6%,7.1%,6.9%,7.4%,6.1%,5.8%,6.2%,8.0%,9.5%,7.5%,7.2%,6.1%,5.7%
238,Boston U,6.4%,7.1%,7.9%,5.9%,7.0%,5.8%,5.1%,6.9%,5.5%,6.6%,7.4%,6.3%,5.8%,6.5%,6.0%,5.5%,5.4%,5.1%,4.7%,5.8%,5.5%,5.5%,4.6%,4.5%,6.6%,6.6%
239,Villanova,6.4%,4.9%,6.3%,5.6%,6.7%,6.4%,7.6%,7.2%,7.9%,8.0%,8.0%,5.9%,7.2%,6.5%,6.7%,6.4%,4.1%,4.9%,3.9%,3.7%,4.3%,4.1%,5.4%,4.8%,6.0%,5.6%
240,Columbia,6.4%,6.6%,3.4%,4.7%,5.4%,7.5%,8.0%,7.9%,6.4%,7.2%,5.6%,6.8%,6.5%,5.7%,6.6%,7.5%,7.1%,6.9%,5.7%,6.2%,4.5%,5.5%,6.7%,--,5.3%,7.4%
241,S Car State,6.4%,5.9%,6.1%,5.1%,6.8%,5.7%,4.7%,6.0%,6.3%,4.4%,5.0%,5.3%,6.1%,7.1%,6.8%,7.0%,7.3%,7.8%,5.1%,6.4%,6.4%,6.0%,6.2%,5.8%,6.1%,6.9%
242,Liberty,6.4%,8.2%,8.0%,7.8%,7.4%,7.6%,6.1%,7.2%,5.0%,6.1%,6.1%,5.3%,5.6%,6.2%,5.8%,6.9%,7.2%,5.7%,4.3%,4.9%,4.7%,5.3%,3.5%,4.2%,4.1%,4.4%
243,Iowa State,6.5%,7.1%,8.3%,8.0%,7.5%,7.0%,7.1%,5.6%,6.6%,5.5%,5.9%,3.6%,5.3%,6.2%,5.8%,4.8%,5.5%,5.8%,4.6%,5.5%,5.7%,4.5%,4.9%,5.5%,7.2%,5.2%
244,E Kentucky,6.5%,6.0%,6.0%,7.0%,6.2%,6.4%,6.0%,4.7%,4.2%,5.1%,5.5%,5.5%,5.5%,6.2%,5.9%,6.2%,6.5%,5.5%,4.8%,5.7%,6.1%,5.6%,5.4%,4.5%,5.3%,4.5%
245,S Alabama,6.5%,6.6%,6.0%,5.7%,7.4%,6.1%,5.0%,5.2%,5.8%,5.1%,5.4%,5.6%,7.0%,6.9%,9.6%,6.4%,6.6%,5.9%,6.1%,5.8%,7.2%,8.5%,7.0%,7.0%,4.5%,5.1%
246,BYU,6.5%,6.1%,4.8%,6.0%,5.4%,4.7%,4.2%,6.3%,5.4%,5.6%,3.9%,4.2%,5.0%,5.5%,4.6%,5.9%,6.8%,6.1%,5.8%,4.9%,5.3%,4.5%,4.1%,3.4%,5.0%,4.6%
247,Bowling Grn,6.5%,4.7%,4.8%,5.9%,5.3%,6.5%,5.7%,4.8%,5.9%,5.3%,6.6%,6.2%,6.3%,5.5%,4.8%,5.2%,6.3%,6.1%,5.6%,6.5%,6.1%,4.8%,5.1%,5.6%,4.2%,6.0%
248,E Tenn St,6.5%,6.1%,7.6%,6.5%,7.0%,7.6%,6.6%,6.9%,5.6%,6.1%,5.6%,4.4%,6.6%,6.7%,6.9%,6.3%,6.9%,7.8%,5.5%,6.3%,5.4%,5.6%,5.1%,5.6%,4.3%,3.9%
249,E Carolina,6.5%,5.3%,5.3%,5.8%,5.4%,5.0%,4.5%,5.4%,5.8%,5.5%,6.5%,5.8%,7.6%,7.4%,7.2%,6.1%,6.8%,8.1%,6.5%,6.1%,5.9%,6.8%,5.6%,5.5%,7.3%,6.1%
250,Duquesne,6.5%,9.3%,7.1%,8.2%,7.6%,6.9%,5.5%,5.4%,6.3%,8.2%,7.1%,7.0%,7.2%,6.5%,7.8%,6.6%,7.1%,5.4%,4.9%,8.3%,5.1%,6.2%,5.3%,5.4%,6.6%,4.9%
251,UMKC,6.5%,7.0%,5.0%,3.5%,4.1%,4.3%,3.8%,4.7%,3.9%,4.3%,6.4%,7.3%,8.3%,5.3%,7.1%,6.1%,7.3%,7.5%,7.0%,5.0%,6.4%,6.0%,8.1%,6.6%,6.2%,5.5%
252,Niagara,6.5%,6.9%,6.3%,5.6%,6.7%,5.4%,5.8%,6.2%,5.9%,5.4%,7.4%,6.6%,5.8%,7.1%,5.3%,6.4%,7.2%,7.8%,7.4%,6.6%,5.9%,5.2%,6.2%,5.9%,5.2%,6.8%
253,S Florida,6.5%,5.2%,5.9%,4.5%,5.1%,4.2%,6.5%,6.4%,6.2%,10.0%,9.0%,6.6%,6.4%,7.9%,6.9%,8.2%,8.6%,7.5%,5.7%,7.8%,7.4%,7.9%,6.0%,7.1%,6.4%,5.1%
254,Providence,6.6%,6.9%,6.3%,5.6%,6.4%,5.2%,4.9%,6.0%,7.6%,6.9%,6.5%,6.5%,5.9%,6.5%,8.1%,6.7%,5.7%,5.7%,5.5%,5.3%,6.2%,5.5%,5.7%,5.7%,6.6%,6.6%
255,Winthrop,6.6%,5.3%,6.8%,7.7%,6.3%,5.4%,5.3%,4.1%,5.3%,4.8%,4.8%,4.4%,6.4%,7.3%,6.3%,6.3%,8.2%,6.4%,5.7%,5.8%,5.1%,5.5%,5.5%,5.8%,4.7%,7.8%
256,Army,6.6%,5.8%,7.6%,7.4%,5.6%,7.4%,8.9%,7.6%,7.3%,6.3%,6.0%,7.1%,5.8%,6.8%,5.5%,6.2%,5.6%,6.2%,5.3%,6.4%,5.9%,7.1%,5.9%,6.0%,7.1%,5.9%
257,St Peters,6.6%,7.5%,6.6%,7.0%,8.4%,6.7%,7.5%,8.2%,6.6%,6.4%,7.1%,8.7%,8.8%,7.4%,7.0%,7.5%,6.2%,6.8%,6.4%,5.7%,4.8%,6.1%,8.7%,7.4%,9.1%,7.8%
258,Missouri,6.6%,5.9%,5.9%,5.2%,5.0%,4.8%,4.8%,5.6%,6.9%,4.5%,5.6%,4.2%,5.0%,4.5%,4.7%,5.6%,6.7%,6.5%,7.7%,7.7%,6.7%,6.6%,6.3%,7.0%,6.6%,3.9%
259,Dayton,6.6%,7.7%,5.6%,6.3%,5.9%,5.0%,4.7%,5.5%,7.5%,6.2%,6.3%,6.9%,5.7%,6.3%,6.2%,7.4%,8.2%,7.1%,5.2%,6.8%,4.4%,5.3%,4.8%,5.6%,6.9%,4.3%
260,Wofford,6.6%,6.9%,7.4%,5.4%,5.9%,6.9%,7.4%,5.8%,5.6%,4.4%,7.3%,5.5%,7.2%,5.9%,5.0%,6.1%,6.5%,6.5%,6.1%,5.0%,4.5%,4.2%,4.5%,5.3%,4.6%,5.7%
261,Nebraska,6.7%,6.1%,7.5%,7.7%,7.9%,8.6%,6.8%,6.7%,7.0%,6.4%,6.1%,5.7%,7.0%,6.2%,5.3%,7.8%,6.0%,6.0%,6.4%,8.0%,6.2%,6.1%,8.3%,6.3%,6.4%,7.7%
262,Houston,6.7%,6.7%,7.5%,6.9%,7.5%,5.3%,7.6%,6.7%,6.5%,4.8%,5.6%,4.8%,5.3%,6.9%,6.2%,5.8%,6.7%,5.6%,5.8%,5.2%,4.5%,3.7%,3.7%,4.2%,3.9%,4.1%
263,Marist,6.7%,6.9%,7.1%,5.1%,5.5%,6.7%,5.7%,6.3%,4.8%,4.8%,7.7%,8.0%,8.0%,7.9%,7.3%,6.2%,5.7%,5.6%,5.1%,5.7%,5.4%,6.0%,4.2%,5.3%,5.5%,4.8%
264,Geo Mason,6.8%,6.7%,5.5%,5.6%,5.8%,6.8%,6.5%,6.6%,7.5%,5.8%,5.0%,4.7%,6.7%,5.9%,5.9%,6.6%,6.2%,7.1%,6.6%,7.2%,7.2%,7.1%,6.5%,4.3%,5.0%,5.4%
265,NW State,6.8%,7.2%,5.0%,5.6%,6.0%,6.6%,6.4%,7.0%,5.1%,5.5%,4.7%,7.1%,5.2%,4.6%,5.7%,4.0%,5.6%,5.6%,5.6%,5.8%,6.8%,7.0%,4.6%,5.1%,5.4%,5.3%
266,Butler,6.8%,5.8%,6.1%,5.9%,4.6%,5.6%,5.1%,4.4%,4.7%,5.7%,4.8%,6.2%,6.1%,5.1%,5.6%,5.9%,6.4%,8.0%,7.4%,4.6%,5.6%,6.1%,5.7%,6.6%,8.1%,5.9%
267,Mercer,6.8%,5.1%,6.0%,5.1%,6.5%,6.7%,5.8%,5.9%,5.7%,5.9%,5.9%,8.8%,6.3%,6.5%,6.1%,5.8%,5.4%,6.9%,7.4%,6.3%,6.7%,7.1%,4.6%,4.4%,5.1%,4.2%
268,Rice,6.8%,7.4%,8.8%,5.9%,8.3%,6.4%,6.2%,5.7%,5.8%,5.6%,6.2%,5.1%,7.5%,6.1%,6.5%,7.0%,5.7%,6.9%,5.5%,4.9%,4.5%,6.0%,5.2%,5.6%,6.0%,4.6%
269,Connecticut,6.8%,5.5%,5.4%,6.1%,6.9%,6.8%,5.4%,7.1%,6.3%,7.2%,6.2%,6.0%,7.5%,5.9%,4.7%,6.7%,5.5%,7.0%,6.2%,5.1%,5.3%,5.5%,6.5%,4.5%,5.3%,4.5%
270,UC Irvine,6.8%,4.5%,3.4%,4.2%,3.2%,3.6%,6.1%,4.3%,4.4%,4.8%,4.9%,6.4%,5.6%,4.8%,5.5%,5.2%,4.7%,5.3%,4.5%,4.6%,4.8%,4.8%,4.7%,4.1%,5.0%,5.6%
271,Virginia,6.8%,7.2%,5.6%,6.7%,6.0%,6.7%,7.2%,7.7%,7.8%,6.4%,5.9%,7.8%,6.2%,7.6%,4.8%,6.1%,6.7%,5.3%,4.2%,5.0%,4.7%,5.0%,5.4%,4.4%,6.9%,7.0%
